tid,year
1269081307033862145,2020-06-06
1269081166516273152,2020-06-06
1269081062262681605,2020-06-06
1269080802551377920,2020-06-06
1269080686985719808,2020-06-06
1269079871969517568,2020-06-06
1269079762317840385,2020-06-06
1269079585569812487,2020-06-06
1269079413045579778,2020-06-06
1269078999176818693,2020-06-06
1269078662688759808,2020-06-06
1269078544233254915,2020-06-06
1269078506799054848,2020-06-06
1269078482774036481,2020-06-06
1269078372254171137,2020-06-06
1269078289467006979,2020-06-06
1269077470084505602,2020-06-06
1269077305378422784,2020-06-06
1269077006127423489,2020-06-06
1269072474152583169,2020-06-06
1269071962183208960,2020-06-06
1269071937914929153,2020-06-06
1269071790015471621,2020-06-06
1269071103290458113,2020-06-06
1269070651693948928,2020-06-06
1269069574286331906,2020-06-06
1269069566824636417,2020-06-06
1269069457412030464,2020-06-06
1269069236724477957,2020-06-06
1269069041626484737,2020-06-06
1269068415597232129,2020-06-06
1269068204766265345,2020-06-06
1269043981461184514,2020-06-05
1268998408360124418,2020-06-05
1268998143733051394,2020-06-05
1268998142860627969,2020-06-05
1268986790981046273,2020-06-05
1268970192924704769,2020-06-05
1268966947938590721,2020-06-05
1268966945971417088,2020-06-05
1268957851810066432,2020-06-05
1268943786937397248,2020-06-05
1268943483013943298,2020-06-05
1268942964992114693,2020-06-05
1268931948833112064,2020-06-05
1268931608914137089,2020-06-05
1268931549409480706,2020-06-05
1268931515678953472,2020-06-05
1268931506866655233,2020-06-05
1268931463375970304,2020-06-05
1268890724591964160,2020-06-05
1268890135459921921,2020-06-05
1268888880264155136,2020-06-05
1268888049792036867,2020-06-05
1268887468163698698,2020-06-05
1268886111130189824,2020-06-05
1268885664206073856,2020-06-05
1268883807375183873,2020-06-05
1268883561651884032,2020-06-05
1268882701211312129,2020-06-05
1268882457513820167,2020-06-05
1268882383903830016,2020-06-05
1268882315406487552,2020-06-05
1268882285975285760,2020-06-05
1268882062909505536,2020-06-05
1268881981321940993,2020-06-05
1268881939005612041,2020-06-05
1268881898052427781,2020-06-05
1268881855643877376,2020-06-05
1268881778770612227,2020-06-05
1268881722562789382,2020-06-05
1268881690384044033,2020-06-05
1268881608674873345,2020-06-05
1268881530514018305,2020-06-05
1268881441552764929,2020-06-05
1268881275877765126,2020-06-05
1268881244831584256,2020-06-05
1268881222580736001,2020-06-05
1268881144646426624,2020-06-05
1268881110219599880,2020-06-05
1268881076757450753,2020-06-05
1268880671734366208,2020-06-05
1268880607347716096,2020-06-05
1268880594307633152,2020-06-05
1268880537101512704,2020-06-05
1268880461046169600,2020-06-05
1268880416087388162,2020-06-05
1268880321786851336,2020-06-05
1268879488223522816,2020-06-05
1268878961930637313,2020-06-05
1268878939528798209,2020-06-05
1268878824130912256,2020-06-05
1268878710247219201,2020-06-05
1268878667947655169,2020-06-05
1268878624536637440,2020-06-05
1268878590202052608,2020-06-05
1268878420605317120,2020-06-05
1268878411369517057,2020-06-05
1268878198290423814,2020-06-05
1268878134264451072,2020-06-05
1268877833050509312,2020-06-05
1268877713093414912,2020-06-05
1268877676862935040,2020-06-05
1268877531458998274,2020-06-05
1268877137852973056,2020-06-05
1268876991224254465,2020-06-05
1268876936681607169,2020-06-05
1268876895317262336,2020-06-05
1268876582552305666,2020-06-05
1268876420417310725,2020-06-05
1268876368223391745,2020-06-05
1268876323998572544,2020-06-05
1268875993093148673,2020-06-05
1268875964748087299,2020-06-05
1268875927087386630,2020-06-05
1268875885664522240,2020-06-05
1268875716407578624,2020-06-05
1268875603576578049,2020-06-05
1268875499998269443,2020-06-05
1268875473070755840,2020-06-05
1268875438857781248,2020-06-05
1268875355114409984,2020-06-05
1268875312202424320,2020-06-05
1268875288181694466,2020-06-05
1268875257441550336,2020-06-05
1268875075626958849,2020-06-05
1268875005720440841,2020-06-05
1268874882827378688,2020-06-05
1268874724542754816,2020-06-05
1268874590031417344,2020-06-05
1268874533831835649,2020-06-05
1268874501984583683,2020-06-05
1268874377749319683,2020-06-05
1268873258985799681,2020-06-05
1268873012947935239,2020-06-05
1268872954487754752,2020-06-05
1268872906311962632,2020-06-05
1268872819183665152,2020-06-05
1268872771200856064,2020-06-05
1268872707925516294,2020-06-05
1268872656625061890,2020-06-05
1268872607245447170,2020-06-05
1268872480791441411,2020-06-05
1268872436843413508,2020-06-05
1268872404190797827,2020-06-05
1268872321848217601,2020-06-05
1268872286117015552,2020-06-05
1268872195280965632,2020-06-05
1268872104507736064,2020-06-05
1268872043870773248,2020-06-05
1268872002263228416,2020-06-05
1268871820884803584,2020-06-05
1268871772356706304,2020-06-05
1268871664231743490,2020-06-05
1268871356751450113,2020-06-05
1268871265529597954,2020-06-05
1268871195203637248,2020-06-05
1268871119618166786,2020-06-05
1268871027049861122,2020-06-05
1268870938201907200,2020-06-05
1268870744538320898,2020-06-05
1268869959754661888,2020-06-05
1268869699640721410,2020-06-05
1268869652475785216,2020-06-05
1268869614508945408,2020-06-05
1268869269724553216,2020-06-05
1268869176283856896,2020-06-05
1268869099431608320,2020-06-05
1268868915330981888,2020-06-05
1268868815506616320,2020-06-05
1268868741179334657,2020-06-05
1268868492259987456,2020-06-05
1268868440942616576,2020-06-05
1268868388002160641,2020-06-05
1268868247450984451,2020-06-05
1268868193562624000,2020-06-05
1268868104601419776,2020-06-05
1268868059944673284,2020-06-05
1268867999844438016,2020-06-05
1268867954218799104,2020-06-05
1268774841810911232,2020-06-05
1268728953486872576,2020-06-05
1268728269840449536,2020-06-05
1268723566046044160,2020-06-05
1268688014630322177,2020-06-04
1268688013791506450,2020-06-04
1268686977320263681,2020-06-04
1268685511755026432,2020-06-04
1268684040334446593,2020-06-04
1268683085136224257,2020-06-04
1268683083852779520,2020-06-04
1268678440225583105,2020-06-04
1268676378574061571,2020-06-04
1268676374501502977,2020-06-04
1268675068814659584,2020-06-04
1268671097010094082,2020-06-04
1268670884501426182,2020-06-04
1268670883121500160,2020-06-04
1268635752214208514,2020-06-04
1268596655512850440,2020-06-04
1268564690143232001,2020-06-04
1268564689069527042,2020-06-04
1268552570617901058,2020-06-04
1268528894191296519,2020-06-04
1268528860909441025,2020-06-04
1268523580381368320,2020-06-04
1268523104705396742,2020-06-04
1268523074124681216,2020-06-04
1268522581944082433,2020-06-04
1268497685553823745,2020-06-04
1268497398239842307,2020-06-04
1268497297702367235,2020-06-04
1268497123839967233,2020-06-04
1268497006500159489,2020-06-04
1268496897163038720,2020-06-04
1268496806608023553,2020-06-04
1268496682670489602,2020-06-04
1268496570502307841,2020-06-04
1268496433809952769,2020-06-04
1268496283649609730,2020-06-04
1268495510647836673,2020-06-04
1268495209790353408,2020-06-04
1268494718394085376,2020-06-04
1268492824565239810,2020-06-04
1268492683603034112,2020-06-04
1268492451129495552,2020-06-04
1268492168114720768,2020-06-04
1268491853202153473,2020-06-04
1268491737766363137,2020-06-04
1268491663183396865,2020-06-04
1268491589279797254,2020-06-04
1268491356969799681,2020-06-04
1268491289777131520,2020-06-04
1268490653777965058,2020-06-04
1268490586845298689,2020-06-04
1268490114835058688,2020-06-04
1268489446279741442,2020-06-04
1268488763124178949,2020-06-04
1268488412945952769,2020-06-04
1268488030471536641,2020-06-04
1268487038275325954,2020-06-04
1268486703402102785,2020-06-04
1268485298247348224,2020-06-04
1268400836746584067,2020-06-04
1268400797806714880,2020-06-04
1268400587512655873,2020-06-04
1268400527601213445,2020-06-04
1268400434944901120,2020-06-04
1268400169516589056,2020-06-04
1268400097773182977,2020-06-04
1268399998569517056,2020-06-04
1268399852360282112,2020-06-04
1268399733179064322,2020-06-04
1268399577662722051,2020-06-04
1268399462696857600,2020-06-04
1268399224942706688,2020-06-04
1268398890052616192,2020-06-04
1268398605502689281,2020-06-04
1268398470286761985,2020-06-04
1268397063718436864,2020-06-04
1268396733551259648,2020-06-04
1268396601405513728,2020-06-04
1268395689253449729,2020-06-04
1268395521665835008,2020-06-04
1268394920362020864,2020-06-04
1268394839604973568,2020-06-04
1268394763448975360,2020-06-04
1268394706800709632,2020-06-04
1268394606904905728,2020-06-04
1268394559073144832,2020-06-04
1268394511757119488,2020-06-04
1268394388461412353,2020-06-04
1268394247121776640,2020-06-04
1268394159175544832,2020-06-04
1268394080444264449,2020-06-04
1268393990035996675,2020-06-04
1268392491310612481,2020-06-04
1268365884764164107,2020-06-04
1268365815251972096,2020-06-04
1268364950973698050,2020-06-04
1268361411266256897,2020-06-04
1268358305170296833,2020-06-04
1268347259713880064,2020-06-04
1268347256748507136,2020-06-04
1268344377262424070,2020-06-04
1268344372648718337,2020-06-04
1268315470936981505,2020-06-03
1268258145656324098,2020-06-03
1268167419132084230,2020-06-03
1268167411230007300,2020-06-03
1268166288993632256,2020-06-03
1268142181489029121,2020-06-03
1268140310762336256,2020-06-03
1268139884700721153,2020-06-03
1268137321880264704,2020-06-03
1268137176899993606,2020-06-03
1268137118125248512,2020-06-03
1268136470415540224,2020-06-03
1268135530967060482,2020-06-03
1268134902236688384,2020-06-03
1268134879180578818,2020-06-03
1268134174755610624,2020-06-03
1268134050130165760,2020-06-03
1268133422897266689,2020-06-03
1268133067920740352,2020-06-03
1268132790417186816,2020-06-03
1268132712352747526,2020-06-03
1268132360693911553,2020-06-03
1268132269245464577,2020-06-03
1268132011203575811,2020-06-03
1268128834999681026,2020-06-03
1268128614719127553,2020-06-03
1268127974659952642,2020-06-03
1268126932274761728,2020-06-03
1268126729241079809,2020-06-03
1268126013067874307,2020-06-03
1268125413097824257,2020-06-03
1268125150974742529,2020-06-03
1268125030371786758,2020-06-03
1268124961236975623,2020-06-03
1268124756362121217,2020-06-03
1268124518222102528,2020-06-03
1268124420377317383,2020-06-03
1268122362270056449,2020-06-03
1268122212202172417,2020-06-03
1268122170095476741,2020-06-03
1268122076105379840,2020-06-03
1268118444001681408,2020-06-03
1268037166946553856,2020-06-03
1268033646931345408,2020-06-03
1268033455360786436,2020-06-03
1268031363975970817,2020-06-03
1268029249237274624,2020-06-03
1268013914178142209,2020-06-03
1268009894885634054,2020-06-03
1268006529678049281,2020-06-03
1267992040010285057,2020-06-03
1267986436856393735,2020-06-03
1267985991408799745,2020-06-03
1267985990465064962,2020-06-03
1267985989471002626,2020-06-03
1267973369351360517,2020-06-03
1267959729361485825,2020-06-02
1267907954537312256,2020-06-02
1267906686825742337,2020-06-02
1267903423954980864,2020-06-02
1267885679175970821,2020-06-02
1267885675338219520,2020-06-02
1267879823717945344,2020-06-02
1267873393275219972,2020-06-02
1267851534454476800,2020-06-02
1267838101340196866,2020-06-02
1267835873405665282,2020-06-02
1267828812244381698,2020-06-02
1267826457796984832,2020-06-02
1267811637811187712,2020-06-02
1267810311328980998,2020-06-02
1267809888383705088,2020-06-02
1267809766627315712,2020-06-02
1267809721458753537,2020-06-02
1267809685685460997,2020-06-02
1267809644887658498,2020-06-02
1267809602458042371,2020-06-02
1267809452020948999,2020-06-02
1267809400267431939,2020-06-02
1267808120136511489,2020-06-02
1267804243194454016,2020-06-02
1267669524050063360,2020-06-02
1267669430840025090,2020-06-02
1267669366885269504,2020-06-02
1267669313202393089,2020-06-02
1267669232642334721,2020-06-02
1267668820640108550,2020-06-02
1267668756026834944,2020-06-02
1267668717967720448,2020-06-02
1267668117439885313,2020-06-02
1267667794000261123,2020-06-02
1267667755924369408,2020-06-02
1267667707396227072,2020-06-02
1267667630518870019,2020-06-02
1267667526382747657,2020-06-02
1267667328273088517,2020-06-02
1267667238061998091,2020-06-02
1267667176166744064,2020-06-02
1267667023766618113,2020-06-02
1267666958050373633,2020-06-02
1267666822117109760,2020-06-02
1267666762566418437,2020-06-02
1267666558178004992,2020-06-02
1267665845930668034,2020-06-02
1267665783179575297,2020-06-02
1267664961393831936,2020-06-02
1267664878002716672,2020-06-02
1267664742660870144,2020-06-02
1267664679536558081,2020-06-02
1267664550222090240,2020-06-02
1267663880077148160,2020-06-02
1267662807341948939,2020-06-02
1267662594527170562,2020-06-02
1267656812712558595,2020-06-02
1267656369475399686,2020-06-02
1267654339209953285,2020-06-02
1267647151267602438,2020-06-02
1267646972837707778,2020-06-02
1267638630761324548,2020-06-02
1267638207836979201,2020-06-02
1267638177604472832,2020-06-02
1267637826407063553,2020-06-02
1267637803845910530,2020-06-02
1267637741510148098,2020-06-02
1267637668818624512,2020-06-02
1267637622224060416,2020-06-02
1267637602724839424,2020-06-02
1267637577873608705,2020-06-02
1267636986828992519,2020-06-02
1267636868834869248,2020-06-02
1267636331842281477,2020-06-02
1267634481877454849,2020-06-02
1267609190140436481,2020-06-02
1267587788104499200,2020-06-01
1267580557141184513,2020-06-01
1267522468400562183,2020-06-01
1267518302961709056,2020-06-01
1267515702652678144,2020-06-01
1267448029738606593,2020-06-01
1267445910826627078,2020-06-01
1267437132240441344,2020-06-01
1267436848957272064,2020-06-01
1267432507005448192,2020-06-01
1267430825659899907,2020-06-01
1267247098648559620,2020-06-01
1267246821597941764,2020-06-01
1267227532455219200,2020-05-31
1267227396341669889,2020-05-31
1267216774304497669,2020-05-31
1267216497686056960,2020-05-31
1267214346578518016,2020-05-31
1267214265762680832,2020-05-31
1267209101454573569,2020-05-31
1267197835067502592,2020-05-31
1267189270353186821,2020-05-31
1267187902192193538,2020-05-31
1267185107980496896,2020-05-31
1267173226561536000,2020-05-31
1267132763116838913,2020-05-31
1267129644228247552,2020-05-31
1267126801186394118,2020-05-31
1267124501361369091,2020-05-31
1266926462944321538,2020-05-31
1266919246426189830,2020-05-31
1266919227526610944,2020-05-31
1266919227468009472,2020-05-31
1266919227467993088,2020-05-31
1266919227467931648,2020-05-31
1266919225983197185,2020-05-31
1266919225974759427,2020-05-31
1266919225974820864,2020-05-31
1266915358914621440,2020-05-31
1266914470066036736,2020-05-31
1266895821083234304,2020-05-31
1266887324505382912,2020-05-31
1266854079193464832,2020-05-30
1266854013456154625,2020-05-30
1266853991574466560,2020-05-30
1266840823188074501,2020-05-30
1266811228623704069,2020-05-30
1266804573123076096,2020-05-30
1266800827621990400,2020-05-30
1266800113260703744,2020-05-30
1266799941273350145,2020-05-30
1266796670609588225,2020-05-30
1266792523059441664,2020-05-30
1266792166568816640,2020-05-30
1266777430016102403,2020-05-30
