tid,year
872084870620520448,2017-06-06
872064426568036353,2017-06-06
872062159789985792,2017-06-06
872059997429022722,2017-06-06
872043300949295104,2017-06-06
872041195618349056,2017-06-06
872040726120550404,2017-06-06
871899511525961728,2017-06-06
871840367070412800,2017-06-05
871830255396192256,2017-06-05
871725780535062528,2017-06-05
871722020278587393,2017-06-05
871679061847879682,2017-06-05
871677472202477568,2017-06-05
871675245043888128,2017-06-05
871674214356484096,2017-06-05
871331574649901056,2017-06-04
871328428963901440,2017-06-04
871325606901895168,2017-06-04
871145660036378624,2017-06-03
871143765473406976,2017-06-03
871087981225926656,2017-06-03
871139911298101248,2017-06-03
870709271477932032,2017-06-02
870590911222349824,2017-06-02
870589692294647808,2017-06-02
870589482675916800,2017-06-02
870589212978032640,2017-06-02
870588968475275264,2017-06-02
870588844793581569,2017-06-02
870588565595578370,2017-06-02
870582867084050432,2017-06-02
870445001125355522,2017-06-02
870412262900740096,2017-06-01
870355056327000065,2017-06-01
870234811616677889,2017-06-01
870083798981111808,2017-06-01
870077441401905152,2017-06-01
870035383458963456,2017-05-31
870008165827575808,2017-05-31
869903459511918592,2017-05-31
869902591005741056,2017-05-31
869874798087819264,2017-05-31
869867413776601088,2017-05-31
869865463584620544,2017-05-31
869858333477523458,2017-05-31
869766994899468288,2017-05-31
869554306806157312,2017-05-30
869554194658844673,2017-05-30
869553853750013953,2017-05-30
869509894688387072,2017-05-30
869503804307275776,2017-05-30
869170615881793536,2017-05-29
869170351049240576,2017-05-29
869166145894535169,2017-05-29
869164414662049793,2017-05-29
868985285207629825,2017-05-29
868981969664843777,2017-05-29
868979531641741313,2017-05-28
868840252227674113,2017-05-28
868810522942164993,2017-05-28
868810404335673344,2017-05-28
868809214365487104,2017-05-28
868807940744126464,2017-05-28
868807754231820291,2017-05-28
868807327130025984,2017-05-28
868801710038372352,2017-05-28
868799536420065281,2017-05-28
868798339676086273,2017-05-28
868798339671830529,2017-05-28
868517059407335424,2017-05-27
868502563347451904,2017-05-27
868501423566315520,2017-05-27
868501243823575040,2017-05-27
868441116726710272,2017-05-27
868407229380268033,2017-05-27
868406076995235840,2017-05-27
868205058743250944,2017-05-26
868201805934678017,2017-05-26
868047612301148160,2017-05-26
868047480847568896,2017-05-26
867874154497937408,2017-05-25
867834190078906370,2017-05-25
867801005018230786,2017-05-25
867750567220715521,2017-05-25
867473100434161664,2017-05-24
867354520526872576,2017-05-24
867047119974170625,2017-05-23
867044286352809984,2017-05-23
867043258932875264,2017-05-23
866988278184116224,2017-05-23
866749195297976320,2017-05-22
866643258390302721,2017-05-22
866411249092902912,2017-05-21
866334629036384256,2017-05-21
866251096649588738,2017-05-21
865957909565366272,2017-05-20
865865814099939328,2017-05-20
865692565454106624,2017-05-19
865573793531478017,2017-05-19
865387523371143168,2017-05-19
865337513245913089,2017-05-18
865207118785372160,2017-05-18
865173176854204416,2017-05-18
865169927644340224,2017-05-18
864942610191978496,2017-05-17
864565791076872192,2017-05-16
864511331029921792,2017-05-16
864452996129853444,2017-05-16
864438529472049152,2017-05-16
864436162567471104,2017-05-16
864296272844529664,2017-05-16
864207293289771012,2017-05-15
863774341921742848,2017-05-14
863468271668002817,2017-05-13
863452412459307009,2017-05-13
863446552559398916,2017-05-13
863194069891031041,2017-05-13
863140961114886144,2017-05-12
863139099825364994,2017-05-12
863020954427043840,2017-05-12
863014620516233216,2017-05-12
863007411132649473,2017-05-12
863002719400976384,2017-05-12
863000553265270786,2017-05-12
862999243560288256,2017-05-12
862998775731818496,2017-05-12
862788002594127873,2017-05-11
862767872879325185,2017-05-11
862758098892619780,2017-05-11
862753016193089536,2017-05-11
862752672683839488,2017-05-11
862460991451344896,2017-05-11
862387734492663808,2017-05-10
862290442129461249,2017-05-10
862286091759611905,2017-05-10
862282202188566529,2017-05-10
862267781336752128,2017-05-10
862266225157689349,2017-05-10
862265729718128641,2017-05-10
862263649821503489,2017-05-10
862135824745467905,2017-05-10
862059314277748736,2017-05-09
861993986436866049,2017-05-09
861715019674910721,2017-05-08
861713823505494016,2017-05-08
861713233786404864,2017-05-08
861712617299210240,2017-05-08
861637456281690113,2017-05-08
861592420043157504,2017-05-08
861554864542941185,2017-05-08
861550676505219073,2017-05-08
861544307043467264,2017-05-08
861541965464207360,2017-05-08
861354654856249344,2017-05-07
861300169438113793,2017-05-07
861201362834665472,2017-05-07
861183225082806272,2017-05-07
861178291671244800,2017-05-07
861177649179373569,2017-05-07
860987464114110465,2017-05-06
860638890570416132,2017-05-05
860637673744195584,2017-05-05
860635815277453313,2017-05-05
860580764944969728,2017-05-05
860577873060651008,2017-05-05
860573284462669824,2017-05-05
860479885566980096,2017-05-05
860477328882905089,2017-05-05
860377543878348800,2017-05-05
860326946147840001,2017-05-05
860194183797243904,2017-05-04
860191508619722752,2017-05-04
860188065758838785,2017-05-04
860153543151542272,2017-05-04
860108914624532480,2017-05-04
860088977277235201,2017-05-04
860088511202029569,2017-05-04
860087334519414784,2017-05-04
860083874893897728,2017-05-04
860081707315232771,2017-05-04
859874689442775045,2017-05-03
859890737160302592,2017-05-03
859604996236742656,2017-05-03
859601184285491201,2017-05-03
859514893418082310,2017-05-02
859393829505552385,2017-05-02
859392449181093888,2017-05-02
859209801175269376,2017-05-02
859143061678501892,2017-05-01
859127705366921216,2017-05-01
858660413873025024,2017-04-30
858659215451271168,2017-04-30
858654431956672512,2017-04-30
858653541094879232,2017-04-30
858645405252374528,2017-04-30
858375971019399169,2017-04-29
858375278686613504,2017-04-29
858343980823703553,2017-04-29
858148882756325379,2017-04-29
858147464846729217,2017-04-29
858100088253669376,2017-04-28
858086278037950464,2017-04-28
857931397562085376,2017-04-28
857930456767111168,2017-04-28
857726884045496325,2017-04-27
857711651952500737,2017-04-27
857670562478518273,2017-04-27
857605104417026049,2017-04-27
857605018266062848,2017-04-27
857604808676708353,2017-04-27
857604709829529601,2017-04-27
857604623531749376,2017-04-27
857604537003200512,2017-04-27
857557522584088576,2017-04-27
857555256003227648,2017-04-27
857552956836786177,2017-04-27
857370270776086528,2017-04-26
857360510534209536,2017-04-26
857295731929034753,2017-04-26
857246245672366081,2017-04-26
857185261029126144,2017-04-26
857182179469774848,2017-04-26
857180178736459776,2017-04-26
857177434210304001,2017-04-26
857014413081137154,2017-04-25
856928555179143168,2017-04-25
856849388026687492,2017-04-25
856847826663460865,2017-04-25
856830933709750272,2017-04-25
856606707463725057,2017-04-24
856557986474491904,2017-04-24
856556220911681539,2017-04-24
856531163799859201,2017-04-24
856484873133060101,2017-04-24
856481786938916865,2017-04-24
856508531087990785,2017-04-24
856234989591121922,2017-04-23
856233279841849344,2017-04-23
856172056932700164,2017-04-23
856171332521820165,2017-04-23
856150719656755200,2017-04-23
856147612952612864,2017-04-23
856146924705120256,2017-04-23
855901315305795584,2017-04-22
855859245023211520,2017-04-22
855817226078879748,2017-04-22
855816071663812608,2017-04-22
855814859069558784,2017-04-22
855803080310390784,2017-04-22
855802920956243969,2017-04-22
855626715707650048,2017-04-22
855582764418162690,2017-04-22
855576880048738304,2017-04-22
855517053238870019,2017-04-21
855373184861962240,2017-04-21
855368516920332289,2017-04-21
855363343607103489,2017-04-21
855172998747348998,2017-04-20
855142466034556928,2017-04-20
855055509455593472,2017-04-20
854870777287634944,2017-04-20
854793411110588418,2017-04-19
854749300114546688,2017-04-19
854676780527079425,2017-04-19
854547423464759296,2017-04-19
854438452661809152,2017-04-18
854433960566431746,2017-04-18
854284952539725828,2017-04-18
854283110191685634,2017-04-18
854270321620287490,2017-04-18
854268119774367745,2017-04-18
854157191053553666,2017-04-18
854102644394254341,2017-04-17
854101790886948866,2017-04-17
853964023846588420,2017-04-17
853945633903923200,2017-04-17
853944453538750464,2017-04-17
853942936337350656,2017-04-17
853965129024712704,2017-04-17
853771244579282944,2017-04-17
853604334944354305,2017-04-16
853597199619543041,2017-04-16
853595628655587334,2017-04-16
853584968047636480,2017-04-16
853583417916755968,2017-04-16
853001499747725317,2017-04-14
852985162870738944,2017-04-14
852722680851779584,2017-04-14
852602568433950720,2017-04-13
852510810287075329,2017-04-13
852508752142114816,2017-04-13
852318522139168769,2017-04-13
852297935219982336,2017-04-12
852297762599313409,2017-04-12
852277347587952640,2017-04-12
852138509355933697,2017-04-12
852134796436398086,2017-04-12
851997299454742528,2017-04-12
851894518014238720,2017-04-11
851781714028494849,2017-04-11
851767718248361986,2017-04-11
851766546825347076,2017-04-11
851763890786635776,2017-04-11
851584729400979456,2017-04-10
851555178910064640,2017-04-10
851247294854856706,2017-04-10
851092618754891781,2017-04-09
851092500056072198,2017-04-09
850800045012201473,2017-04-08
850785347038576640,2017-04-08
850723509370327040,2017-04-08
850722694958075905,2017-04-08
850722648883638272,2017-04-08
850489084221018113,2017-04-07
850053194923298816,2017-04-06
849807049118625792,2017-04-06
849732911377117185,2017-04-05
849366930133839872,2017-04-04
849345573509574665,2017-04-04
849330281412792320,2017-04-04
849239946653290496,2017-04-04
848983209580822529,2017-04-03
848957498040217603,2017-04-03
848928217138384896,2017-04-03
848880519458717698,2017-04-03
848857910297980928,2017-04-03
848856822312292354,2017-04-03
848841326183534594,2017-04-03
848701201315188736,2017-04-03
848529014667055105,2017-04-02
848521325480202240,2017-04-02
848519587675201538,2017-04-02
848299191646515202,2017-04-01
848219027659010051,2017-04-01
848216035153121285,2017-04-01
848204870876356608,2017-04-01
848203201094483972,2017-04-01
848158641056362496,2017-04-01
848153860602507264,2017-04-01
848197060625145856,2017-04-01
847924397180583937,2017-03-31
847895524632129536,2017-03-31
847878820220858369,2017-03-31
847867380562894848,2017-03-31
847863243200753666,2017-03-31
847819720418111488,2017-03-31
847766558520856578,2017-03-31
847625389908217856,2017-03-31
847573358912974849,2017-03-30
847573220417044480,2017-03-30
847559519085379584,2017-03-30
847559239149158401,2017-03-30
847558426557337600,2017-03-30
847455180912181249,2017-03-30
847435163143454723,2017-03-30
847558790358728705,2017-03-30
847270189171228672,2017-03-30
847236476815511552,2017-03-29
847201455165624320,2017-03-29
847061031293779969,2017-03-29
847056211006631936,2017-03-29
846854703183020032,2017-03-28
846841493952319489,2017-03-28
846828561491202048,2017-03-28
846745288735887360,2017-03-28
846682464215076866,2017-03-28
846672219073863681,2017-03-28
846543183223963649,2017-03-28
846537639167713281,2017-03-28
846536212362018816,2017-03-28
846533818811080704,2017-03-28
846166053663191040,2017-03-27
845974102619906048,2017-03-26
845766504608120833,2017-03-25
845646761704243200,2017-03-25
845645916732358656,2017-03-25
845628655493677056,2017-03-25
845334323045765121,2017-03-24
845320243614547968,2017-03-24
845249587178819584,2017-03-24
845247455868391425,2017-03-24
845037368386207746,2017-03-23
844943801848414209,2017-03-23
844930836663357440,2017-03-23
844886082663698436,2017-03-23
844723847094026242,2017-03-23
844716458844311553,2017-03-23
844716149828993025,2017-03-23
844536536930619393,2017-03-22
844250273740738562,2017-03-21
844240534562594817,2017-03-21
844232766711648256,2017-03-21
844010257454153729,2017-03-21
843961248811225089,2017-03-20
843873596963459072,2017-03-20
843813078076719107,2017-03-20
843803115044454402,2017-03-20
843779892776964097,2017-03-20
843776582825267201,2017-03-20
843772976151642112,2017-03-20
843557782666317826,2017-03-19
843090516283723776,2017-03-18
843088518339612673,2017-03-18
842762240184999936,2017-03-17
842739155230740481,2017-03-17
842724011234791424,2017-03-17
842715710765830147,2017-03-17
842714739365105664,2017-03-17
842713677174358016,2017-03-17
842712210896052225,2017-03-17
842710123852320770,2017-03-17
842670836905639936,2017-03-17
842506649122279425,2017-03-16
842494190990901248,2017-03-16
842491443675611138,2017-03-16
842467917639913472,2017-03-16
842403173742579714,2017-03-16
842229104434913280,2017-03-16
842164356297175040,2017-03-16
842154802058543105,2017-03-15
842117164144431104,2017-03-15
841985915778142209,2017-03-15
841974528683192320,2017-03-15
841970726341074945,2017-03-15
841967881516679168,2017-03-15
841966077005463553,2017-03-15
841683431398469632,2017-03-14
841665325682827265,2017-03-14
841422186573369345,2017-03-13
841392683625172992,2017-03-13
841338126316511233,2017-03-13
841275470796738560,2017-03-13
841270741060464648,2017-03-13
840904454836781056,2017-03-12
840572799202783233,2017-03-11
840225958854561792,2017-03-10
840193545046773760,2017-03-10
840196801009451009,2017-03-10
839976956703748096,2017-03-09
839968149890076672,2017-03-09
839883804315684864,2017-03-09
839826581354921984,2017-03-09
839624377826230272,2017-03-08
839448469374894080,2017-03-08
839433951957696513,2017-03-08
839433678275153921,2017-03-08
839268048313929729,2017-03-08
839116941956640768,2017-03-07
839110000870109184,2017-03-07
839108868584124417,2017-03-07
839101660886614016,2017-03-07
839086723552411648,2017-03-07
